ID,location,date,vaccine,total_vaccinations
17635,European Union,1/04/2021,Johnson&Johnson,522
17636,European Union,1/04/2021,Moderna,4510196
17637,European Union,1/04/2021,Oxford/AstraZeneca,14618143
17638,European Union,1/04/2021,Pfizer/BioNTech,54085762
17639,European Union,1/04/2021,Sinopharm/Beijing,687335
17640,European Union,1/04/2021,Sinovac,2
17641,European Union,1/04/2021,Sputnik V,233879
17642,European Union,2/04/2021,Johnson&Johnson,668
17643,European Union,2/04/2021,Moderna,5122976
17644,European Union,2/04/2021,Oxford/AstraZeneca,16209068
17645,European Union,2/04/2021,Pfizer/BioNTech,57628812
17646,European Union,2/04/2021,Sinopharm/Beijing,885920
17647,European Union,2/04/2021,Sinovac,2
17648,European Union,2/04/2021,Sputnik V,388391
17649,European Union,3/04/2021,Johnson&Johnson,672
17650,European Union,3/04/2021,Moderna,5202401
17651,European Union,3/04/2021,Oxford/AstraZeneca,16343582
17652,European Union,3/04/2021,Pfizer/BioNTech,58153460
17653,European Union,3/04/2021,Sinopharm/Beijing,885920
17654,European Union,3/04/2021,Sinovac,3
17655,European Union,3/04/2021,Sputnik V,388391
17656,European Union,4/04/2021,Johnson&Johnson,674
17657,European Union,4/04/2021,Moderna,5240309
17658,European Union,4/04/2021,Oxford/AstraZeneca,16442100
17659,European Union,4/04/2021,Pfizer/BioNTech,58432067
17660,European Union,4/04/2021,Sinopharm/Beijing,885920
17661,European Union,4/04/2021,Sinovac,3
17662,European Union,4/04/2021,Sputnik V,388391
17663,European Union,5/04/2021,Johnson&Johnson,683
17664,European Union,5/04/2021,Moderna,5297032
17665,European Union,5/04/2021,Oxford/AstraZeneca,16577731
17666,European Union,5/04/2021,Pfizer/BioNTech,58793790
17667,European Union,5/04/2021,Sinopharm/Beijing,885920
17668,European Union,5/04/2021,Sinovac,3
17669,European Union,5/04/2021,Sputnik V,388391
17670,European Union,6/04/2021,Johnson&Johnson,735
17671,European Union,6/04/2021,Moderna,5418931
17672,European Union,6/04/2021,Oxford/AstraZeneca,16789801
17673,European Union,6/04/2021,Pfizer/BioNTech,59549794
17674,European Union,6/04/2021,Sinopharm/Beijing,885920
17675,European Union,6/04/2021,Sinovac,3
17676,European Union,6/04/2021,Sputnik V,388391
17677,European Union,7/04/2021,Johnson&Johnson,752
17678,European Union,7/04/2021,Moderna,5539946
17679,European Union,7/04/2021,Oxford/AstraZeneca,17011820
17680,European Union,7/04/2021,Pfizer/BioNTech,60694318
17681,European Union,7/04/2021,Sinopharm/Beijing,885920
17682,European Union,7/04/2021,Sinovac,3
17683,European Union,7/04/2021,Sputnik V,388391
17684,European Union,8/04/2021,Johnson&Johnson,767
17685,European Union,8/04/2021,Moderna,5669161
17686,European Union,8/04/2021,Oxford/AstraZeneca,17259322
17687,European Union,8/04/2021,Pfizer/BioNTech,61948245
17688,European Union,8/04/2021,Sinopharm/Beijing,885920
17689,European Union,8/04/2021,Sinovac,3
17690,European Union,8/04/2021,Sputnik V,388391
17691,European Union,9/04/2021,Johnson&Johnson,1038
17692,European Union,9/04/2021,Moderna,6294528
17693,European Union,9/04/2021,Oxford/AstraZeneca,19643526
17694,European Union,9/04/2021,Pfizer/BioNTech,67113616
17695,European Union,9/04/2021,Sinopharm/Beijing,1013018
17696,European Union,9/04/2021,Sinovac,3
17697,European Union,9/04/2021,Sputnik V,676266
17698,European Union,10/04/2021,Johnson&Johnson,1049
17699,European Union,10/04/2021,Moderna,6396906
17700,European Union,10/04/2021,Oxford/AstraZeneca,19889675
17701,European Union,10/04/2021,Pfizer/BioNTech,67848682
17702,European Union,10/04/2021,Sinopharm/Beijing,1013018
17703,European Union,10/04/2021,Sinovac,3
17704,European Union,10/04/2021,Sputnik V,676266
17705,European Union,11/04/2021,Johnson&Johnson,1060
17706,European Union,11/04/2021,Moderna,6454423
17707,European Union,11/04/2021,Oxford/AstraZeneca,20012181
17708,European Union,11/04/2021,Pfizer/BioNTech,68302319
17709,European Union,11/04/2021,Sinopharm/Beijing,1013019
17710,European Union,11/04/2021,Sinovac,3
17711,European Union,11/04/2021,Sputnik V,676266
17712,European Union,12/04/2021,Johnson&Johnson,1073
17713,European Union,12/04/2021,Moderna,6554489
17714,European Union,12/04/2021,Oxford/AstraZeneca,20271848
17715,European Union,12/04/2021,Pfizer/BioNTech,69109461
17716,European Union,12/04/2021,Sinopharm/Beijing,1013019
17717,European Union,12/04/2021,Sinovac,4
17718,European Union,12/04/2021,Sputnik V,676266
17719,European Union,13/04/2021,Johnson&Johnson,1076
17720,European Union,13/04/2021,Moderna,6666053
17721,European Union,13/04/2021,Oxford/AstraZeneca,20592599
17722,European Union,13/04/2021,Pfizer/BioNTech,70140444
17723,European Union,13/04/2021,Sinopharm/Beijing,1013019
17724,European Union,13/04/2021,Sinovac,4
17725,European Union,13/04/2021,Sputnik V,676266
17726,European Union,14/04/2021,Johnson&Johnson,1078
17727,European Union,14/04/2021,Moderna,6782382
17728,European Union,14/04/2021,Oxford/AstraZeneca,20908847
17729,European Union,14/04/2021,Pfizer/BioNTech,71391016
17730,European Union,14/04/2021,Sinopharm/Beijing,1013019
17731,European Union,14/04/2021,Sinovac,4
17732,European Union,14/04/2021,Sputnik V,676266
17733,European Union,15/04/2021,Johnson&Johnson,1079
17734,European Union,15/04/2021,Moderna,6906997
17735,European Union,15/04/2021,Oxford/AstraZeneca,21223611
17736,European Union,15/04/2021,Pfizer/BioNTech,72628644
17737,European Union,15/04/2021,Sinopharm/Beijing,1013019
17738,European Union,15/04/2021,Sinovac,4
17739,European Union,15/04/2021,Sputnik V,676266
17740,European Union,16/04/2021,Johnson&Johnson,26539
17741,European Union,16/04/2021,Moderna,7626481
17742,European Union,16/04/2021,Oxford/AstraZeneca,23553768
17743,European Union,16/04/2021,Pfizer/BioNTech,78518659
17744,European Union,16/04/2021,Sinopharm/Beijing,1030364
17745,European Union,16/04/2021,Sinovac,4
17746,European Union,16/04/2021,Sputnik V,924750
17747,European Union,17/04/2021,Johnson&Johnson,26539
17748,European Union,17/04/2021,Moderna,7719420
17749,European Union,17/04/2021,Oxford/AstraZeneca,23850606
17750,European Union,17/04/2021,Pfizer/BioNTech,79247499
17751,European Union,17/04/2021,Sinopharm/Beijing,1030364
17752,European Union,17/04/2021,Sinovac,4
17753,European Union,17/04/2021,Sputnik V,924750
17754,European Union,18/04/2021,Johnson&Johnson,26541
17755,European Union,18/04/2021,Moderna,7778242
17756,European Union,18/04/2021,Oxford/AstraZeneca,24024583
17757,European Union,18/04/2021,Pfizer/BioNTech,79704683
17758,European Union,18/04/2021,Sinopharm/Beijing,1030365
17759,European Union,18/04/2021,Sinovac,5
17760,European Union,18/04/2021,Sputnik V,924750
17761,European Union,19/04/2021,Johnson&Johnson,26544
17762,European Union,19/04/2021,Moderna,7877553
17763,European Union,19/04/2021,Oxford/AstraZeneca,24238957
17764,European Union,19/04/2021,Pfizer/BioNTech,80587799
17765,European Union,19/04/2021,Sinopharm/Beijing,1030365
17766,European Union,19/04/2021,Sinovac,5
17767,European Union,19/04/2021,Sputnik V,924750
17768,European Union,20/04/2021,Johnson&Johnson,26548
17769,European Union,20/04/2021,Moderna,8002478
17770,European Union,20/04/2021,Oxford/AstraZeneca,24539705
17771,European Union,20/04/2021,Pfizer/BioNTech,81637160
17772,European Union,20/04/2021,Sinopharm/Beijing,1030365
17773,European Union,20/04/2021,Sinovac,5
17774,European Union,20/04/2021,Sputnik V,924750
17775,European Union,21/04/2021,Johnson&Johnson,26552
17776,European Union,21/04/2021,Moderna,8138284
17777,European Union,21/04/2021,Oxford/AstraZeneca,24925371
17778,European Union,21/04/2021,Pfizer/BioNTech,82797127
17779,European Union,21/04/2021,Sinopharm/Beijing,1030365
17780,European Union,21/04/2021,Sinovac,5
17781,European Union,21/04/2021,Sputnik V,924750
17782,European Union,22/04/2021,Johnson&Johnson,26872
17783,European Union,22/04/2021,Moderna,8286139
17784,European Union,22/04/2021,Oxford/AstraZeneca,25304895
17785,European Union,22/04/2021,Pfizer/BioNTech,83953252
17786,European Union,22/04/2021,Sinopharm/Beijing,1030365
17787,European Union,22/04/2021,Sinovac,6
17788,European Union,22/04/2021,Sputnik V,924750
17789,European Union,23/04/2021,Johnson&Johnson,127083
17790,European Union,23/04/2021,Moderna,9203468
17791,European Union,23/04/2021,Oxford/AstraZeneca,26863467
17792,European Union,23/04/2021,Pfizer/BioNTech,90192883
17793,European Union,23/04/2021,Sinopharm/Beijing,1051746
17794,European Union,23/04/2021,Sinovac,6
17795,European Union,23/04/2021,Sputnik V,1097161
17796,European Union,24/04/2021,Johnson&Johnson,131694
17797,European Union,24/04/2021,Moderna,9348737
17798,European Union,24/04/2021,Oxford/AstraZeneca,27087983
17799,European Union,24/04/2021,Pfizer/BioNTech,90992751
17800,European Union,24/04/2021,Sinopharm/Beijing,1051746
17801,European Union,24/04/2021,Sinovac,6
17802,European Union,24/04/2021,Sputnik V,1097161
17803,European Union,25/04/2021,Johnson&Johnson,140585
17804,European Union,25/04/2021,Moderna,9444650
17805,European Union,25/04/2021,Oxford/AstraZeneca,27239947
17806,European Union,25/04/2021,Pfizer/BioNTech,91492667
17807,European Union,25/04/2021,Sinopharm/Beijing,1051746
17808,European Union,25/04/2021,Sinovac,6
17809,European Union,25/04/2021,Sputnik V,1097161
17810,European Union,26/04/2021,Johnson&Johnson,153412
17811,European Union,26/04/2021,Moderna,9576344
17812,European Union,26/04/2021,Oxford/AstraZeneca,27414511
17813,European Union,26/04/2021,Pfizer/BioNTech,92470974
17814,European Union,26/04/2021,Sinopharm/Beijing,1051746
17815,European Union,26/04/2021,Sinovac,6
17816,European Union,26/04/2021,Sputnik V,1097161
17817,European Union,27/04/2021,Johnson&Johnson,174269
17818,European Union,27/04/2021,Moderna,9744350
17819,European Union,27/04/2021,Oxford/AstraZeneca,27593992
17820,European Union,27/04/2021,Pfizer/BioNTech,93887156
17821,European Union,27/04/2021,Sinopharm/Beijing,1051747
17822,European Union,27/04/2021,Sinovac,6
17823,European Union,27/04/2021,Sputnik V,1097161
17824,European Union,28/04/2021,Johnson&Johnson,195471
17825,European Union,28/04/2021,Moderna,9929577
17826,European Union,28/04/2021,Oxford/AstraZeneca,27774465
17827,European Union,28/04/2021,Pfizer/BioNTech,95686803
17828,European Union,28/04/2021,Sinopharm/Beijing,1051748
17829,European Union,28/04/2021,Sinovac,6
17830,European Union,28/04/2021,Sputnik V,1097161
17831,European Union,29/04/2021,Johnson&Johnson,224122
17832,European Union,29/04/2021,Moderna,10124302
17833,European Union,29/04/2021,Oxford/AstraZeneca,27990065
17834,European Union,29/04/2021,Pfizer/BioNTech,97453813
17835,European Union,29/04/2021,Sinopharm/Beijing,1051748
17836,European Union,29/04/2021,Sinovac,6
17837,European Union,29/04/2021,Sputnik V,1097161
17838,European Union,30/04/2021,Johnson&Johnson,453937
17839,European Union,30/04/2021,Moderna,10978990
17840,European Union,30/04/2021,Oxford/AstraZeneca,29309475
17841,European Union,30/04/2021,Pfizer/BioNTech,105248504
17842,European Union,30/04/2021,Sinopharm/Beijing,1391212
17843,European Union,30/04/2021,Sinovac,6
17844,European Union,30/04/2021,Sputnik V,1302893
17845,European Union,1/05/2021,Johnson&Johnson,476465
17846,European Union,1/05/2021,Moderna,11095145
17847,European Union,1/05/2021,Oxford/AstraZeneca,29434582
17848,European Union,1/05/2021,Pfizer/BioNTech,106063052
17849,European Union,1/05/2021,Sinopharm/Beijing,1391213
17850,European Union,1/05/2021,Sinovac,6
17851,European Union,1/05/2021,Sputnik V,1302893
17852,European Union,2/05/2021,Johnson&Johnson,490359
17853,European Union,2/05/2021,Moderna,11184152
17854,European Union,2/05/2021,Oxford/AstraZeneca,29536637
17855,European Union,2/05/2021,Pfizer/BioNTech,106686933
17856,European Union,2/05/2021,Sinopharm/Beijing,1391214
17857,European Union,2/05/2021,Sinovac,6
17858,European Union,2/05/2021,Sputnik V,1302893
17859,European Union,3/05/2021,Johnson&Johnson,510037
17860,European Union,3/05/2021,Moderna,11344096
17861,European Union,3/05/2021,Oxford/AstraZeneca,29716557
17862,European Union,3/05/2021,Pfizer/BioNTech,107790862
17863,European Union,3/05/2021,Sinopharm/Beijing,1391214
17864,European Union,3/05/2021,Sinovac,6
17865,European Union,3/05/2021,Sputnik V,1302893
17866,European Union,4/05/2021,Johnson&Johnson,535174
17867,European Union,4/05/2021,Moderna,11529974
17868,European Union,4/05/2021,Oxford/AstraZeneca,30027725
17869,European Union,4/05/2021,Pfizer/BioNTech,109271525
17870,European Union,4/05/2021,Sinopharm/Beijing,1391214
17871,European Union,4/05/2021,Sinovac,6
17872,European Union,4/05/2021,Sputnik V,1302893
17873,European Union,5/05/2021,Johnson&Johnson,562530
17874,European Union,5/05/2021,Moderna,11728899
17875,European Union,5/05/2021,Oxford/AstraZeneca,30412167
17876,European Union,5/05/2021,Pfizer/BioNTech,111036840
17877,European Union,5/05/2021,Sinopharm/Beijing,1391214
17878,European Union,5/05/2021,Sinovac,6
17879,European Union,5/05/2021,Sputnik V,1302893
17880,European Union,6/05/2021,Johnson&Johnson,594526
17881,European Union,6/05/2021,Moderna,11946784
17882,European Union,6/05/2021,Oxford/AstraZeneca,30799950
17883,European Union,6/05/2021,Pfizer/BioNTech,112741620
17884,European Union,6/05/2021,Sinopharm/Beijing,1391214
17885,European Union,6/05/2021,Sinovac,6
17886,European Union,6/05/2021,Sputnik V,1302893
17887,European Union,7/05/2021,Johnson&Johnson,843921
17888,European Union,7/05/2021,Moderna,13080353
17889,European Union,7/05/2021,Oxford/AstraZeneca,33038226
17890,European Union,7/05/2021,Pfizer/BioNTech,121166106
17891,European Union,7/05/2021,Sinopharm/Beijing,1464497
17892,European Union,7/05/2021,Sinovac,6
17893,European Union,7/05/2021,Sputnik V,1520581
17894,European Union,8/05/2021,Johnson&Johnson,866042
17895,European Union,8/05/2021,Moderna,13257403
17896,European Union,8/05/2021,Oxford/AstraZeneca,33250943
17897,European Union,8/05/2021,Pfizer/BioNTech,122136965
17898,European Union,8/05/2021,Sinopharm/Beijing,1464497
17899,European Union,8/05/2021,Sinovac,6
17900,European Union,8/05/2021,Sputnik V,1520581
17901,European Union,9/05/2021,Johnson&Johnson,877096
17902,European Union,9/05/2021,Moderna,13378897
17903,European Union,9/05/2021,Oxford/AstraZeneca,33387510
17904,European Union,9/05/2021,Pfizer/BioNTech,122845359
17905,European Union,9/05/2021,Sinopharm/Beijing,1464497
17906,European Union,9/05/2021,Sinovac,6
17907,European Union,9/05/2021,Sputnik V,1520581
17908,European Union,10/05/2021,Johnson&Johnson,899835
17909,European Union,10/05/2021,Moderna,13573262
17910,European Union,10/05/2021,Oxford/AstraZeneca,33671057
17911,European Union,10/05/2021,Pfizer/BioNTech,124103354
17912,European Union,10/05/2021,Sinopharm/Beijing,1464497
17913,European Union,10/05/2021,Sinovac,8
17914,European Union,10/05/2021,Sputnik V,1520581
17915,European Union,11/05/2021,Johnson&Johnson,933404
17916,European Union,11/05/2021,Moderna,13800019
17917,European Union,11/05/2021,Oxford/AstraZeneca,34020938
17918,European Union,11/05/2021,Pfizer/BioNTech,125906050
17919,European Union,11/05/2021,Sinopharm/Beijing,1464497
17920,European Union,11/05/2021,Sinovac,8
17921,European Union,11/05/2021,Sputnik V,1520581
17922,European Union,12/05/2021,Johnson&Johnson,964303
17923,European Union,12/05/2021,Moderna,14043448
17924,European Union,12/05/2021,Oxford/AstraZeneca,34409249
17925,European Union,12/05/2021,Pfizer/BioNTech,128026455
17926,European Union,12/05/2021,Sinopharm/Beijing,1464497
17927,European Union,12/05/2021,Sinovac,8
17928,European Union,12/05/2021,Sputnik V,1520581
17929,European Union,13/05/2021,Johnson&Johnson,983171
17930,European Union,13/05/2021,Moderna,14234080
17931,European Union,13/05/2021,Oxford/AstraZeneca,34569259
17932,European Union,13/05/2021,Pfizer/BioNTech,129226778
17933,European Union,13/05/2021,Sinopharm/Beijing,1464497
17934,European Union,13/05/2021,Sinovac,8
17935,European Union,13/05/2021,Sputnik V,1520581
17936,European Union,14/05/2021,Johnson&Johnson,1251941
17937,European Union,14/05/2021,Moderna,15648577
17938,European Union,14/05/2021,Oxford/AstraZeneca,36319914
17939,European Union,14/05/2021,Pfizer/BioNTech,137933873
17940,European Union,14/05/2021,Sinopharm/Beijing,1515532
17941,European Union,14/05/2021,Sinovac,8
17942,European Union,14/05/2021,Sputnik V,1609566
17943,European Union,15/05/2021,Johnson&Johnson,1280425
17944,European Union,15/05/2021,Moderna,15846201
17945,European Union,15/05/2021,Oxford/AstraZeneca,36511453
17946,European Union,15/05/2021,Pfizer/BioNTech,139094965
17947,European Union,15/05/2021,Sinopharm/Beijing,1515532
17948,European Union,15/05/2021,Sinovac,8
17949,European Union,15/05/2021,Sputnik V,1609566
17950,European Union,16/05/2021,Johnson&Johnson,1303293
17951,European Union,16/05/2021,Moderna,15986902
17952,European Union,16/05/2021,Oxford/AstraZeneca,36627838
17953,European Union,16/05/2021,Pfizer/BioNTech,139864130
17954,European Union,16/05/2021,Sinopharm/Beijing,1515532
17955,European Union,16/05/2021,Sinovac,8
17956,European Union,16/05/2021,Sputnik V,1609566
17957,European Union,17/05/2021,Johnson&Johnson,1341250
17958,European Union,17/05/2021,Moderna,16188681
17959,European Union,17/05/2021,Oxford/AstraZeneca,36872805
17960,European Union,17/05/2021,Pfizer/BioNTech,141111966
17961,European Union,17/05/2021,Sinopharm/Beijing,1515532
17962,European Union,17/05/2021,Sinovac,8
17963,European Union,17/05/2021,Sputnik V,1609566
17964,European Union,18/05/2021,Johnson&Johnson,1384367
17965,European Union,18/05/2021,Moderna,16429681
17966,European Union,18/05/2021,Oxford/AstraZeneca,37203242
17967,European Union,18/05/2021,Pfizer/BioNTech,142649191
17968,European Union,18/05/2021,Sinopharm/Beijing,1515533
17969,European Union,18/05/2021,Sinovac,8
17970,European Union,18/05/2021,Sputnik V,1609566
17971,European Union,19/05/2021,Johnson&Johnson,1430686
17972,European Union,19/05/2021,Moderna,16676862
17973,European Union,19/05/2021,Oxford/AstraZeneca,37544056
17974,European Union,19/05/2021,Pfizer/BioNTech,144421599
17975,European Union,19/05/2021,Sinopharm/Beijing,1515533
17976,European Union,19/05/2021,Sinovac,8
